  280,20151106,   21,  153,    2,10158,   98
  280,20151106,   22,  159,    9,10160,   98
  280,20151106,   23,  158,    2,10164,   98
  280,20151106,   24,  159,   -1,10169,   96
  280,20151107,    1,  157,   -1,10174,   97
  280,20151107,    2,  155,    4,10180,   98
  280,20151107,    3,  155,   -1,10184,   97
  280,20151107,    4,  154,    0,10189,   94
  280,20151107,    5,  149,    0,10192,   96
  280,20151107,    6,  147,    0,10198,   95
  280,20151107,    7,  142,    0,10204,   97
  280,20151107,    8,  145,    0,10202,   98
  280,20151107,    9,  151,    0,10200,   97
  280,20151107,   10,  156,    0,10197,   93
  280,20151107,   11,  158,   -1,10190,   92
  280,20151107,   12,  161,    2,10184,   94
  280,20151107,   13,  166,   -1,10182,   93
  280,20151107,   14,  167,    1,10170,   94
  280,20151107,   15,  169,    0,10163,   92
  280,20151107,   16,  171,   -1,10159,   89
  280,20151107,   17,  170,    1,10151,   90
  280,20151107,   18,  166,   41,10156,   96
  280,20151107,   19,  168,    1,10156,   88
  280,20151107,   20,  164,    0,10169,   86
  280,20151107,   21,  158,    0,10183,   87
  280,20151107,   22,  149,    0,10191,   86
  280,20151107,   23,  141,    0,10203,   87
  280,20151107,   24,  138,    0,10217,   84
  280,20151108,    1,  131,    0,10231,   86
  280,20151108,    2,  131,    0,10239,   85
  280,20151108,    3,  118,    0,10248,   88
  280,20151108,    4,  102,    0,10258,   93
  280,20151108,    5,   74,    0,10265,   97
  280,20151108,    6,   66,    0,10270,   97
  280,20151108,    7,   58,    0,10272,   98
  280,20151108,    8,   91,    0,10276,   97
  280,20151108,    9,  115,    0,10273,   92
  280,20151108,   10,  125,    0,10274,   91
  280,20151108,   11,  133,    0,10267,   85
  280,20151108,   12,  133,    0,10255,   83
  280,20151108,   13,  117,    0,10247,   91
  280,20151108,   14,  123,    0,10237,   90
  280,20151108,   15,  122,    0,10226,   90
  280,20151108,   16,  118,    0,10210,   92
  280,20151108,   17,  121,    0,10197,   91
  280,20151108,   18,  127,    0,10185,   86
  280,20151108,   19,  135,    0,10168,   84
  280,20151108,   20,  145,    0,10157,   82
  280,20151108,   21,  152,    0,10150,   84
  280,20151108,   22,  152,    0,10143,   87
  280,20151108,   23,  158,   10,10140,   94
  280,20151108,   24,  158,    6,10140,   93
  280,20151109,    1,  151,    8,10142,   94
  280,20151109,    2,  151,    2,10144,   93
  280,20151109,    3,  150,   -1,10149,   90
  280,20151109,    4,  140,    0,10157,   86
  280,20151109,    5,  127,    0,10164,   84
  280,20151109,    6,  106,    0,10169,   86
  280,20151109,    7,   97,    0,10172,   90
  280,20151109,    8,  114,    0,10186,   85
  280,20151109,    9,  125,    0,10179,   78
  280,20151109,   10,  125,    0,10184,   82
  280,20151109,   11,  125,    0,10183,   82
  280,20151109,   12,  121,    0,10184,   75
  280,20151109,   13,  121,   -1,10180,   79
  280,20151109,   14,  123,   -1,10179,   78
  280,20151109,   15,  122,    0,10181,   81
  280,20151109,   16,  117,    2,10183,   89
  280,20151109,   17,  118,    3,10180,   92
  280,20151109,   18,  122,    3,10177,   93
  280,20151109,   19,  121,    3,10179,   95
  280,20151109,   20,  125,    2,10170,   94
  280,20151109,   21,  125,   -1,10166,   94
  280,20151109,   22,  130,   -1,10163,   92
  280,20151109,   23,  138,    0,10160,   88
  280,20151109,   24,  140,    0,10156,   88
  280,20151110,    1,  142,    0,10154,   88
  280,20151110,    2,  144,    0,10155,   88
  280,20151110,    3,  148,    0,10157,   87
  280,20151110,    4,  146,    0,10160,   89
  280,20151110,    5,  145,    0,10166,   91
  280,20151110,    6,  148,    0,10165,   88
  280,20151110,    7,  147,    0,10169,   90
  280,20151110,    8,  151,    0,10172,   87
  280,20151110,    9,  155,    0,10172,   87
  280,20151110,   10,  158,    0,10178,   86
  280,20151110,   11,  160,   -1,10177,   87
  280,20151110,   12,  157,    1,10179,   90
  280,20151110,   13,  158,    0,10179,   89
  280,20151110,   14,  155,    0,10180,   91
  280,20151110,   15,  151,   -1,10185,   93
  280,20151110,   16,  147,   14,10184,   96
  280,20151110,   17,  147,    8,10181,   96
  280,20151110,   18,  149,   -1,10184,   94
  280,20151110,   19,  149,    0,10185,   93
  280,20151110,   20,  148,    0,10188,   93
  280,20151110,   21,  147,    0,10191,   92
  280,20151110,   22,  144,    0,10194,   92
  280,20151110,   23,  141,    0,10194,   92
  280,20151110,   24,  142,    0,10193,   92
  280,20151111,    1,  140,   -1,10196,   93
  280,20151111,    2,  140,    0,10198,   93
  280,20151111,    3,  137,    0,10196,   96
  280,20151111,    4,  137,    0,10197,   96
  280,20151111,    5,  134,    0,10198,   98
  280,20151111,    6,  135,    1,10195,   96
  280,20151111,    7,  134,    0,10197,   96
  280,20151111,    8,  133,    0,10201,   96
  280,20151111,    9,  129,    0,10204,   96
  280,20151111,   10,  126,   -1,10207,   98
  280,20151111,   11,  126,    5,10207,   98
  280,20151111,   12,  128,   -1,10205,   94
  280,20151111,   13,  131,    0,10201,   90
  280,20151111,   14,  131,    0,10199,   88
  280,20151111,   15,  129,    0,10199,   88
  280,20151111,   16,  129,    0,10197,   84
  280,20151111,   17,  128,    0,10197,   85
  280,20151111,   18,  128,    0,10197,   85
  280,20151111,   19,  125,    0,10197,   89
  280,20151111,   20,  120,    0,10195,   94
  280,20151111,   21,  122,    0,10194,   91
  280,20151111,   22,  122,   -1,10194,   91
  280,20151111,   23,  122,   -1,10193,   91
  280,20151111,   24,  123,    0,10195,   89
  280,20151112,    1,  124,    0,10197,   90
  280,20151112,    2,  127,   -1,10198,   91
  280,20151112,    3,  128,   -1,10200,   91
  280,20151112,    4,  127,   -1,10206,   94
  280,20151112,    5,  128,   -1,10205,   93
  280,20151112,    6,  129,    0,10209,   92
  280,20151112,    7,  128,    0,10219,   91
  280,20151112,    8,  123,    0,10226,   93
  280,20151112,    9,  124,    0,10233,   93
  280,20151112,   10,  132,    0,10236,   89
  280,20151112,   11,  130,    0,10238,   82
  280,20151112,   12,  131,    0,10237,   80
  280,20151112,   13,  143,    0,10233,   74
  280,20151112,   14,  140,    0,10232,   75
  280,20151112,   15,  127,    0,10230,   81
  280,20151112,   16,  114,    0,10226,   85
  280,20151112,   17,  108,    0,10223,   89
  280,20151112,   18,  104,    0,10218,   90
  280,20151112,   19,  108,    0,10214,   92
  280,20151112,   20,  111,    0,10209,   90
  280,20151112,   21,  125,    0,10203,   85
  280,20151112,   22,  126,    0,10198,   85
  280,20151112,   23,  128,    0,10190,   84
  280,20151112,   24,  124,    0,10183,   85
  280,20151113,    1,  125,    0,10176,   84
  280,20151113,    2,  124,    0,10170,   85
  280,20151113,    3,  125,    0,10166,   87
  280,20151113,    4,  125,    0,10160,   89
  280,20151113,    5,  130,    0,10156,   88
  280,20151113,    6,  130,    0,10150,   87
  280,20151113,    7,  131,   -1,10149,   87
  280,20151113,    8,  122,   13,10159,   92
  280,20151113,    9,  121,    0,10165,   84
  280,20151113,   10,  119,    0,10170,   76
  280,20151113,   11,  125,    0,10172,   65
  280,20151113,   12,  122,    0,10173,   62
  280,20151113,   13,  120,    0,10169,   64
  280,20151113,   14,  115,    0,10153,   67
  280,20151113,   15,  113,    0,10145,   65
  280,20151113,   16,   71,   29,10156,   91
  280,20151113,   17,   76,    2,10156,   90
  280,20151113,   18,   82,   -1,10162,   72
  280,20151113,   19,   71,    0,10168,   77
  280,20151113,   20,   72,   -1,10168,   75
  280,20151113,   21,   54,   11,10181,   87
  280,20151113,   22,   52,    3,10181,   93
  280,20151113,   23,   58,    0,10185,   86
  280,20151113,   24,   67,    0,10189,   78
  280,20151114,    1,   74,    0,10185,   77
  280,20151114,    2,   77,    0,10186,   79
  280,20151114,    3,   77,   -1,10184,   79
  280,20151114,    4,   61,   12,10193,   85
  280,20151114,    5,   69,    4,10187,   81
  280,20151114,    6,   65,    1,10192,   85
  280,20151114,    7,   72,    0,10195,   77
  280,20151114,    8,   74,    0,10203,   81
  280,20151114,    9,   84,   -1,10204,   78
  280,20151114,   10,   85,    0,10204,   75
  280,20151114,   11,   88,    0,10206,   76
  280,20151114,   12,   88,   -1,10203,   81
  280,20151114,   13,   95,    0,10200,   77
  280,20151114,   14,   95,    0,10193,   75
  280,20151114,   15,   92,    0,10189,   76
  280,20151114,   16,   90,    0,10184,   78
  280,20151114,   17,   89,   -1,10179,   83
  280,20151114,   18,   81,    5,10174,   95
  280,20151114,   19,   80,    9,10160,   97
  280,20151114,   20,   82,    5,10146,   96
  280,20151114,   21,   84,    5,10132,   95
  280,20151114,   22,   86,    9,10113,   97
  280,20151114,   23,   86,   11,10092,   98
  280,20151114,   24,   96,    5,10078,   97
  280,20151115,    1,  107,   27,10064,   98
  280,20151115,    2,  131,   12,10052,   96
  280,20151115,    3,  131,   28,10039,   97
  280,20151115,    4,  135,   20,10030,   96
  280,20151115,    5,  136,   14,10028,   95
  280,20151115,    6,  136,   23,10025,   94
  280,20151115,    7,  136,   14,10027,   93
  280,20151115,    8,  136,    5,10031,   92
  280,20151115,    9,  134,   17,10033,   93
  280,20151115,   10,  133,    5,10035,   93
  280,20151115,   11,  132,   11,10038,   95
  280,20151115,   12,  133,   20,10042,   95
  280,20151115,   13,  133,   11,10048,   96
  280,20151115,   14,  133,    6,10055,   96
  280,20151115,   15,  134,    5,10062,   97
  280,20151115,   16,  134,    3,10068,   96
  280,20151115,   17,  134,    1,10074,   97
  280,20151115,   18,  136,    1,10078,   95
  280,20151115,   19,  133,   16,10082,   97
  280,20151115,   20,  132,    7,10086,   97
  280,20151115,   21,  130,    3,10090,   97
  280,20151115,   22,  135,   -1,10092,   91
  280,20151115,   23,  135,    0,10094,   90
  280,20151115,   24,  135,    0,10092,   88
  280,20151116,    1,  132,    0,10094,   89
  280,20151116,    2,  132,    0,10093,   85
  280,20151116,    3,  123,    0,10089,   88
  280,20151116,    4,  122,    0,10085,   85
  280,20151116,    5,  124,    0,10076,   84
  280,20151116,    6,  123,    0,10081,   84
  280,20151116,    7,  125,    0,10083,   84
  280,20151116,    8,  123,   -1,10084,   86
  280,20151116,    9,  121,    0,10083,   89
  280,20151116,   10,  127,    0,10087,   86
  280,20151116,   11,  125,    0,10086,   88
  280,20151116,   12,  116,    5,10085,   97
  280,20151116,   13,  119,    4,10081,   95
  280,20151116,   14,  122,   -1,10080,   92
  280,20151116,   15,  121,    0,10080,   85
  280,20151116,   16,  113,    0,10081,   92
  280,20151116,   17,  110,    0,10081,   93
  280,20151116,   18,  111,    0,10081,   95
  280,20151116,   19,  104,    2,10086,   86
  280,20151116,   20,   99,    0,10086,   86
  280,20151116,   21,   95,    0,10085,   90
  280,20151116,   22,   96,    0,10082,   90
  280,20151116,   23,   99,    0,10077,   90
  280,20151116,   24,  102,    2,10070,   93
  280,20151117,    1,  103,    8,10064,   95
  280,20151117,    2,  104,    4,10062,   95
  280,20151117,    3,   98,    6,10054,   96
  280,20151117,    4,   97,    1,10043,   97
  280,20151117,    5,  100,    1,10041,   97
  280,20151117,    6,   98,    4,10036,   98
  280,20151117,    7,  101,    2,10030,   98
  280,20151117,    8,  105,   -1,10033,   98
  280,20151117,    9,  107,    0,10035,   98
  280,20151117,   10,  111,    1,10036,   98
  280,20151117,   11,  122,   -1,10038,   96
  280,20151117,   12,  127,    0,10038,   93
  280,20151117,   13,  125,   -1,10037,   96
  280,20151117,   14,  123,    0,10029,   96
  280,20151117,   15,  125,    2,10022,   97
  280,20151117,   16,  125,    1,10018,   94
  280,20151117,   17,  125,   -1, 9999,   92
  280,20151117,   18,  124,    6, 9981,   92
  280,20151117,   19,  128,   24, 9965,   96
  280,20151117,   20,  144,    1, 9957,   92
  280,20151117,   21,  146,    6, 9960,   84
  280,20151117,   22,  137,    4, 9958,   87
  280,20151117,   23,  141,    3, 9954,   76
  280,20151117,   24,  131,   13, 9957,   79
  280,20151118,    1,  118,    3, 9963,   91
  280,20151118,    2,  114,    7, 9977,   94
  280,20151118,    3,  115,    2, 9992,   91
  280,20151118,    4,  120,   -1,10012,   86
  280,20151118,    5,  110,    1,10046,   90
  280,20151118,    6,  100,    3,10070,   87
  280,20151118,    7,   99,   -1,10089,   87
  280,20151118,    8,  101,   -1,10103,   78
  280,20151118,    9,  102,    0,10109,   80
  280,20151118,   10,  104,    0,10114,   82
  280,20151118,   11,  112,    0,10109,   80
  280,20151118,   12,  118,    0,10105,   77
  280,20151118,   13,  115,   -1,10098,   83
  280,20151118,   14,  123,   -1,10087,   81
  280,20151118,   15,  127,    0,10077,   79
  280,20151118,   16,  129,    0,10069,   79
  280,20151118,   17,  123,   -1,10059,   83
  280,20151118,   18,  117,    3,10052,   88
  280,20151118,   19,  110,   14,10047,   94
  280,20151118,   20,  111,   39,10037,   95
  280,20151118,   21,  121,    5,10036,   89
  280,20151118,   22,  117,    0,10042,   76
  280,20151118,   23,  115,    0,10044,   82
  280,20151118,   24,  119,    0,10039,   80
  280,20151119,    1,  119,    2,10032,   79
  280,20151119,    2,  119,   -1,10036,   78
  280,20151119,    3,  112,    9,10036,   80
  280,20151119,    4,  109,   -1,10040,   76
  280,20151119,    5,  111,    0,10043,   74
  280,20151119,    6,  111,    0,10047,   74
  280,20151119,    7,  110,   -1,10053,   77
  280,20151119,    8,  108,   -1,10066,   77
  280,20151119,    9,  114,   -1,10072,   76
  280,20151119,   10,  113,    0,10078,   75
  280,20151119,   11,  108,   -1,10085,   81
  280,20151119,   12,  117,   -1,10081,   74
  280,20151119,   13,  112,    0,10080,   77
  280,20151119,   14,  111,    0,10078,   77
  280,20151119,   15,  105,    0,10077,   81
  280,20151119,   16,   98,   -1,10070,   86
  280,20151119,   17,   98,    0,10066,   85
  280,20151119,   18,   90,    5,10065,   90
  280,20151119,   19,   86,    1,10065,   93
  280,20151119,   20,   82,   -1,10065,   92
  280,20151119,   21,   85,   19,10071,   95
  280,20151119,   22,   81,    4,10068,   93
  280,20151119,   23,   74,    0,10066,   96
  280,20151119,   24,   77,    0,10066,   92
  280,20151120,    1,   71,    0,10063,   92
  280,20151120,    2,   74,    0,10063,   91
  280,20151120,    3,   79,    0,10062,   87
  280,20151120,    4,   70,    3,10057,   85
  280,20151120,    5,   64,    0,10053,   88
  280,20151120,    6,   70,    0,10051,   85
  280,20151120,    7,   64,    0,10047,   82
  280,20151120,    8,   57,    0,10044,   86
  280,20151120,    9,   67,   -1,10037,   88
  280,20151120,   10,   74,    5,10033,   91
  280,20151120,   11,   86,    0,10024,   83
  280,20151120,   12,   84,    0,10012,   83
  280,20151120,   13,   91,    0,10003,   79
  280,20151120,   14,   85,    0, 9992,   80
  280,20151120,   15,   74,   -1, 9986,   87
  280,20151120,   16,   63,   12, 9983,   89
  280,20151120,   17,   63,   12, 9976,   93
  280,20151120,   18,   70,    0, 9970,   79
  280,20151120,   19,   41,    0, 9965,   92
  280,20151120,   20,   39,    0, 9961,   92
  280,20151120,   21,   50,    0, 9958,   85
  280,20151120,   22,   43,    0, 9956,   93
  280,20151120,   23,   41,    1, 9950,   91
  280,20151120,   24,   35,    0, 9944,   93
  280,20151121,    1,   36,    0, 9934,   91
  280,20151121,    2,   38,    0, 9931,   93
  280,20151121,    3,   37,    0, 9925,   94
  280,20151121,    4,   28,   -1, 9920,   96
  280,20151121,    5,   29,    0, 9920,   97
  280,20151121,    6,   42,   -1, 9923,   97
  280,20151121,    7,   33,    7, 9924,   94
  280,20151121,    8,   38,    0, 9931,   94
  280,20151121,    9,   39,    0, 9936,   93
  280,20151121,   10,   44,    0, 9942,   92
  280,20151121,   11,   42,    0, 9947,   93
  280,20151121,   12,   43,   -1, 9949,   95
  280,20151121,   13,   52,    5, 9950,   96
  280,20151121,   14,   57,    1, 9956,   86
  280,20151121,   15,   48,    5, 9970,   89
  280,20151121,   16,   39,   -1, 9978,   88
  280,20151121,   17,   44,    0, 9986,   77
  280,20151121,   18,   43,    0, 9994,   75
  280,20151121,   19,   41,    0,10000,   77
  280,20151121,   20,   32,    7,10008,   90
  280,20151121,   21,   21,   -1,10015,   93
  280,20151121,   22,   22,    3,10017,   90
  280,20151121,   23,   12,   19,10018,   95
  280,20151121,   24,   22,    2,10026,   88
  280,20151122,    1,   17,    1,10023,   90
  280,20151122,    2,   19,   -1,10020,   87
  280,20151122,    3,   28,   -1,10023,   81
  280,20151122,    4,   30,    0,10020,   72
  280,20151122,    5,   33,    1,10025,   73
  280,20151122,    6,   28,    0,10029,   74
  280,20151122,    7,   38,    0,10034,   65
  280,20151122,    8,   33,    1,10044,   81
  280,20151122,    9,   32,   -1,10051,   79
  280,20151122,   10,   26,   -1,10059,   79
  280,20151122,   11,   29,   -1,10067,   85
  280,20151122,   12,   14,    7,10069,   94
  280,20151122,   13,   31,    0,10073,   85
  280,20151122,   14,   26,    1,10081,   84
  280,20151122,   15,   17,    0,10086,   91
  280,20151122,   16,   17,    0,10092,   90
  280,20151122,   17,   34,   -1,10102,   82
  280,20151122,   18,   43,    1,10105,   71
  280,20151122,   19,   47,    0,10112,   70
  280,20151122,   20,   50,    0,10121,   72
  280,20151122,   21,   46,    0,10132,   79
  280,20151122,   22,   49,   -1,10140,   74
  280,20151122,   23,   39,    0,10152,   76
  280,20151122,   24,   36,    0,10161,   75
  280,20151123,    1,   27,    0,10168,   78
  280,20151123,    2,   21,    0,10177,   80
  280,20151123,    3,   -4,    0,10183,   88
  280,20151123,    4,  -17,    0,10188,   94
  280,20151123,    5,  -17,    0,10195,   94
  280,20151123,    6,  -33,    0,10202,   95
  280,20151123,    7,  -29,    0,10208,   96
  280,20151123,    8,  -13,    0,10217,   97
  280,20151123,    9,   13,    0,10222,   90
  280,20151123,   10,   44,    0,10224,   79
  280,20151123,   11,   64,    0,10222,   73
  280,20151123,   12,   63,    0,10223,   76
  280,20151123,   13,   61,    0,10223,   77
  280,20151123,   14,   55,    0,10219,   82
  280,20151123,   15,   48,    0,10217,   86
  280,20151123,   16,   42,    0,10216,   87
  280,20151123,   17,   43,    0,10214,   83
  280,20151123,   18,   44,    0,10213,   80
  280,20151123,   19,   44,    0,10213,   83
  280,20151123,   20,   47,    0,10208,   83
  280,20151123,   21,   47,    0,10205,   83
  280,20151123,   22,   45,    0,10202,   83
  280,20151123,   23,   44,    0,10200,   83
  280,20151123,   24,   41,    0,10190,   83
  280,20151124,    1,   40,    0,10182,   83
  280,20151124,    2,   40,    0,10178,   82
  280,20151124,    3,   39,    0,10170,   82
  280,20151124,    4,   38,   -1,10163,   85
  280,20151124,    5,   37,    1,10152,   85
  280,20151124,    6,   33,    3,10148,   88
  280,20151124,    7,   28,   10,10142,   90
  280,20151124,    8,   29,    6,10135,   91
  280,20151124,    9,   28,    8,10124,   92
  280,20151124,   10,   32,    3,10114,   93
  280,20151124,   11,   32,    3,10105,   94
  280,20151124,   12,   32,    4,10094,   94
  280,20151124,   13,   33,    8,10089,   94
  280,20151124,   14,   30,    8,10084,   95
  280,20151124,   15,   32,   -1,10076,   95
  280,20151124,   16,   31,   -1,10070,   95
  280,20151124,   17,   29,   -1,10065,   95
  280,20151124,   18,   31,    1,10061,   95
  280,20151124,   19,   33,    1,10056,   96
  280,20151124,   20,   35,    0,10051,   98
  280,20151124,   21,   37,    1,10048,   98
  280,20151124,   22,   42,    0,10043,   98
  280,20151124,   23,   46,    0,10040,   98
  280,20151124,   24,   49,   -1,10035,   98
  280,20151125,    1,   52,    0,10031,   98
  280,20151125,    2,   56,   -1,10028,   98
  280,20151125,    3,   54,   -1,10025,   98
  280,20151125,    4,   53,    1,10023,   98
  280,20151125,    5,   56,   -1,10021,   98
  280,20151125,    6,   51,   -1,10021,   98
  280,20151125,    7,   54,   -1,10023,   97
  280,20151125,    8,   48,   -1,10024,   98
  280,20151125,    9,   58,    1,10026,   93
  280,20151125,   10,   64,    1,10032,   91
  280,20151125,   11,   71,    0,10031,   89
  280,20151125,   12,   74,   -1,10030,   87
  280,20151125,   13,   71,    3,10030,   88
  280,20151125,   14,   60,   -1,10032,   88
  280,20151125,   15,   57,    4,10036,   91
  280,20151125,   16,   55,    0,10042,   95
  280,20151125,   17,   48,   10,10048,   97
  280,20151125,   18,   43,    1,10052,   97
  280,20151125,   19,   49,    6,10062,   97
  280,20151125,   20,   32,    4,10067,   97
  280,20151125,   21,   40,    0,10075,   97
  280,20151125,   22,   44,    3,10079,   96
  280,20151125,   23,   49,    3,10087,   95
  280,20151125,   24,   52,    5,10093,   92
  280,20151126,    1,   42,    3,10096,   91
  280,20151126,    2,   40,    0,10106,   91
  280,20151126,    3,   24,    2,10110,   97
  280,20151126,    4,   37,    0,10115,   85
  280,20151126,    5,   20,    0,10123,   97
  280,20151126,    6,   11,   -1,10131,   97
  280,20151126,    7,   -2,    0,10140,   97
  280,20151126,    8,   -1,    0,10150,   97
  280,20151126,    9,   27,    0,10156,   96
  280,20151126,   10,   62,    0,10166,   88
  280,20151126,   11,   81,    0,10166,   82
  280,20151126,   12,   88,    0,10172,   78
  280,20151126,   13,   87,    2,10174,   78
  280,20151126,   14,   87,    0,10178,   71
  280,20151126,   15,   72,    0,10182,   77
  280,20151126,   16,   39,    0,10187,   86
  280,20151126,   17,   24,    0,10188,   92
  280,20151126,   18,   33,    0,10194,   94
  280,20151126,   19,   36,    0,10200,   93
  280,20151126,   20,   36,    0,10202,   93
  280,20151126,   21,   30,    0,10200,   94
  280,20151126,   22,   11,    0,10197,   97
  280,20151126,   23,   23,    0,10196,   96
  280,20151126,   24,   22,    0,10192,   96
  280,20151127,    1,   26,    0,10188,   95
  280,20151127,    2,   32,    0,10185,   92
  280,20151127,    3,   37,    0,10180,   92
  280,20151127,    4,   40,    0,10171,   91
  280,20151127,    5,   42,    0,10166,   91
  280,20151127,    6,   42,    0,10160,   91
  280,20151127,    7,   37,    0,10154,   92
  280,20151127,    8,   39,    0,10154,   94
  280,20151127,    9,   44,    0,10148,   93
  280,20151127,   10,   46,    0,10145,   93
  280,20151127,   11,   49,    0,10135,   92
  280,20151127,   12,   57,    0,10125,   89
  280,20151127,   13,   59,    0,10116,   89
  280,20151127,   14,   59,    0,10109,   90
  280,20151127,   15,   61,    0,10102,   89
  280,20151127,   16,   63,    0,10092,   89
  280,20151127,   17,   60,    0,10086,   95
  280,20151127,   18,   59,   -1,10080,   97
  280,20151127,   19,   60,    1,10070,   97
  280,20151127,   20,   64,    1,10062,   97
  280,20151127,   21,   59,    1,10055,   95
  280,20151127,   22,   60,   -1,10045,   90
  280,20151127,   23,   57,    1,10034,   92
  280,20151127,   24,   52,    2,10028,   95
  280,20151128,    1,   49,   -1,10017,   95
  280,20151128,    2,   45,    6,10011,   97
  280,20151128,    3,   48,    8,10012,   98
  280,20151128,    4,   59,   15,10020,   97
  280,20151128,    5,   62,   12,10034,   93
  280,20151128,    6,   62,    1,10051,   87
  280,20151128,    7,   54,   -1,10061,   84
  280,20151128,    8,   46,    0,10073,   82
  280,20151128,    9,   60,    0,10081,   77
  280,20151128,   10,   67,    0,10086,   76
  280,20151128,   11,   74,    0,10090,   71
  280,20151128,   12,   78,    0,10092,   73
  280,20151128,   13,   68,    0,10096,   76
  280,20151128,   14,   72,    0,10099,   78
  280,20151128,   15,   55,    0,10096,   80
  280,20151128,   16,   59,    0,10092,   79
  280,20151128,   17,   61,    0,10083,   77
  280,20151128,   18,   55,    1,10077,   87
  280,20151128,   19,   56,    2,10061,   87
  280,20151128,   20,   55,    1,10046,   91
  280,20151128,   21,   65,   -1,10032,   87
  280,20151128,   22,   65,    6,10018,   91
  280,20151128,   23,   67,    9,10015,   93
  280,20151128,   24,   69,   32,10015,   96
  280,20151129,    1,   76,    7,10014,   95
  280,20151129,    2,   74,    0,10019,   94
  280,20151129,    3,   78,   -1,10018,   93
  280,20151129,    4,   77,    1,10020,   93
  280,20151129,    5,   82,    0,10023,   85
  280,20151129,    6,   81,    0,10023,   87
  280,20151129,    7,   87,    0,10025,   85
  280,20151129,    8,   90,   -1,10031,   84
  280,20151129,    9,   89,   -1,10032,   86
  280,20151129,   10,   93,    0,10031,   83
  280,20151129,   11,   94,    0,10030,   82
  280,20151129,   12,   98,    0,10020,   82
  280,20151129,   13,   95,   -1,10008,   89
  280,20151129,   14,   97,    4,10000,   93
  280,20151129,   15,  105,   -1, 9997,   84
  280,20151129,   16,  108,    0, 9988,   79
  280,20151129,   17,  115,    0, 9979,   77
  280,20151129,   18,  115,    2, 9975,   80
  280,20151129,   19,  107,   23, 9997,   73
  280,20151129,   20,   99,    0,10007,   73
  280,20151129,   21,   95,    0,10022,   68
  280,20151129,   22,   73,    1,10039,   77
  280,20151129,   23,   66,   13,10053,   81
  280,20151129,   24,   66,    2,10061,   77
  280,20151130,    1,   72,   -1,10076,   65
  280,20151130,    2,   72,    0,10088,   72
  280,20151130,    3,   62,    2,10096,   79
  280,20151130,    4,   70,    0,10109,   66
  280,20151130,    5,   65,    0,10119,   66
